station_id,date,element,value,mflag,qflag,sflag,obstime,unit
USC00440440,01-01-1901,PRCP,0,P,,6,,mm
USC00440440,01-01-1901,SNOW,0,,,6,,mm
USC00440551,01-01-1901,TMAX,111,,,6,,tenths of °C
USC00440551,01-01-1901,TMIN,6,,,6,,tenths of °C
USC00440551,01-01-1901,TOBS,78,,,6,,varies
USC00440551,01-01-1901,PRCP,0,P,,6,,mm
USC00440551,01-01-1901,SNOW,0,,,6,,mm
USC00440737,01-01-1901,TMAX,117,,,6,,tenths of °C
USC00440737,01-01-1901,TMIN,-6,,,6,,tenths of °C
USC00440737,01-01-1901,TOBS,11,,,6,,varies
USC00440737,01-01-1901,PRCP,0,,,6,,mm
USC00440737,01-01-1901,SNOW,0,,,6,,mm
USC00440755,01-01-1901,SNOW,0,,,6,,mm
USC00440765,01-01-1901,TMAX,178,,,6,,tenths of °C
USC00440765,01-01-1901,TMIN,-17,,,6,,tenths of °C
USC00440765,01-01-1901,TOBS,44,,,6,,varies
USC00440765,01-01-1901,PRCP,0,P,,6,,mm
USC00440765,01-01-1901,SNOW,0,,,6,,mm
USC00440880,01-01-1901,TMAX,100,,,6,,tenths of °C
USC00440880,01-01-1901,TMIN,0,,,6,,tenths of °C
USC00440880,01-01-1901,PRCP,0,P,,6,,mm
USC00441136,01-01-1901,TMAX,128,,,6,,tenths of °C
USC00441136,01-01-1901,TMIN,0,,,6,,tenths of °C
USC00441136,01-01-1901,TOBS,22,,,6,,varies
USC00441136,01-01-1901,PRCP,0,P,,6,,mm
USC00441200,01-01-1901,TMAX,111,,,6,,tenths of °C
USC00441200,01-01-1901,TMIN,44,,,6,,tenths of °C
USC00441200,01-01-1901,PRCP,0,P,,6,,mm
USC00441200,01-01-1901,SNOW,0,,,6,,mm
USC00441209,01-01-1901,TMAX,22,,I,6,,tenths of °C
USC00441209,01-01-1901,TMIN,-22,,,6,,tenths of °C
USC00441209,01-01-1901,TOBS,-11,,,6,,varies
USC00441209,01-01-1901,PRCP,0,,,6,,mm
USC00441209,01-01-1901,SNOW,0,,,6,,mm
USC00441593,01-01-1901,TMAX,117,,,6,,tenths of °C
USC00441593,01-01-1901,TMIN,56,,,6,,tenths of °C
USC00441593,01-01-1901,TOBS,61,,,6,,varies
USC00441593,01-01-1901,PRCP,0,P,,6,,mm
USC00441593,01-01-1901,SNOW,0,,,6,,mm
USC00441691,01-01-1901,PRCP,0,,,6,,mm
USC00441929,01-01-1901,TMAX,156,,,6,,tenths of °C
USC00441929,01-01-1901,TMIN,6,,,6,,tenths of °C
USC00441929,01-01-1901,PRCP,0,P,,6,,mm
USC00441929,01-01-1901,SNOW,0,,,6,,mm
USC00442208,01-01-1901,TMAX,139,,,6,,tenths of °C
USC00442208,01-01-1901,TMIN,-11,,,6,,tenths of °C
USC00442208,01-01-1901,TOBS,61,,,6,,varies
USC00442208,01-01-1901,PRCP,0,,,6,,mm
USC00442208,01-01-1901,SNOW,0,,,6,,mm
USC00442208,01-01-1901,SNWD,0,,,6,,varies
USC00442460,01-01-1901,TMAX,128,,,6,,tenths of °C
USC00442460,01-01-1901,TMIN,-6,,,6,,tenths of °C
USC00442460,01-01-1901,TOBS,33,,,6,,varies
USC00442460,01-01-1901,PRCP,0,P,,6,,mm
USC00442460,01-01-1901,SNOW,0,,,6,,mm
USC00442941,01-01-1901,TMAX,128,,,6,,tenths of °C
USC00442941,01-01-1901,TMIN,0,,,6,,tenths of °C
USC00442941,01-01-1901,TOBS,67,,,6,,varies
USC00442941,01-01-1901,PRCP,0,P,,6,,mm
USC00442941,01-01-1901,SNOW,0,,,6,,mm
USC00434150,01-01-1901,TMAX,17,,,6,,tenths of °C
USC00434150,01-01-1901,TMIN,-150,,,6,,tenths of °C
USC00434150,01-01-1901,TOBS,-94,,,6,,varies
USC00434150,01-01-1901,SNOW,0,,,6,,mm
USC00434150,01-01-1901,SNWD,102,,,6,,varies
USC00434882,01-01-1901,TMAX,-11,,,6,,tenths of °C
USC00434882,01-01-1901,TMIN,-78,,,6,,tenths of °C
USC00434882,01-01-1901,SNOW,0,,,6,,mm
USC00435733,01-01-1901,PRCP,10,,,6,700,mm
USC00435733,01-01-1901,SNOW,13,,,6,,mm
USC00435733,01-01-1901,TMAX,17,,,6,1700,tenths of °C
USC00435733,01-01-1901,TMIN,-139,,,6,1700,tenths of °C
USC00436020,01-01-1901,TMAX,17,,,6,,tenths of °C
USC00436020,01-01-1901,TMIN,-167,,,6,,tenths of °C
USC00436020,01-01-1901,TOBS,-167,,,6,,varies
USC00436020,01-01-1901,PRCP,0,P,,6,,mm
USC00436020,01-01-1901,SNOW,0,,,6,,mm
USC00437054,01-01-1901,TMAX,6,,,6,1700,tenths of °C
USC00437054,01-01-1901,TMIN,-122,,,6,1700,tenths of °C
USC00437054,01-01-1901,TOBS,-111,,,6,1700,varies
USC00437054,01-01-1901,PRCP,8,,,6,1700,mm
USC00437054,01-01-1901,SNOW,13,,,6,,mm
USC00438600,01-01-1901,PRCP,0,P,,6,,mm
USC00438600,01-01-1901,SNOW,0,,,6,,mm
USC00438905,01-01-1901,TMAX,0,,,6,,tenths of °C
USC00438905,01-01-1901,TMIN,-89,,,6,,tenths of °C
USC00438905,01-01-1901,TOBS,-89,,,6,,varies
USC00438905,01-01-1901,PRCP,0,P,,6,,mm
USC00438905,01-01-1901,SNOW,0,,,6,,mm
USC00439984,01-01-1901,TMAX,0,,,6,,tenths of °C
USC00439984,01-01-1901,TMIN,-144,,,6,,tenths of °C
USC00439984,01-01-1901,PRCP,0,P,,6,,mm
USC00439984,01-01-1901,SNOW,0,,,6,,mm
USC00440097,01-01-1901,TMAX,72,,,6,,tenths of °C
USC00440097,01-01-1901,TMIN,0,,,6,,tenths of °C
USC00440097,01-01-1901,TOBS,11,,,6,,varies
USC00440097,01-01-1901,PRCP,0,,,6,,mm
USC00440097,01-01-1901,SNOW,0,,,6,,mm
USC00440327,01-01-1901,TMAX,111,,,6,,tenths of °C
USC00440327,01-01-1901,TMIN,17,,,6,,tenths of °C
USC00440327,01-01-1901,PRCP,0,P,,6,,mm
USC00440327,01-01-1901,SNOW,0,,,6,,mm
USC00427959,01-01-1901,TMAX,-94,,,6,,tenths of °C
USC00427959,01-01-1901,TOBS,-122,,,6,,varies
USC00427959,01-01-1901,PRCP,0,P,,6,,mm
USC00427959,01-01-1901,SNOW,0,,,6,,mm
USC00427959,01-01-1901,SNWD,102,,,6,,varies
USC00428600,01-01-1901,TMAX,-39,,,6,,tenths of °C
USC00428600,01-01-1901,TMIN,-194,,,6,,tenths of °C
USC00428600,01-01-1901,TOBS,-94,,,6,,varies
USC00428600,01-01-1901,PRCP,0,P,,6,,mm
USC00428672,01-01-1901,TMAX,-44,,,6,,tenths of °C
USC00428672,01-01-1901,TMIN,-289,,,6,,tenths of °C
USC00428771,01-01-1901,TMAX,-50,,,6,,tenths of °C
USC00428771,01-01-1901,TMIN,-139,,,6,,tenths of °C
USC00428771,01-01-1901,TOBS,-94,,,6,,varies
USC00428771,01-01-1901,PRCP,0,P,,6,,mm
USC00428847,01-01-1901,TMAX,-39,,,6,,tenths of °C
USC00428847,01-01-1901,TMIN,-189,,,6,,tenths of °C
USC00428847,01-01-1901,PRCP,0,P,,6,,mm
USC00429111,01-01-1901,TMIN,-217,,,6,,tenths of °C
USC00429111,01-01-1901,TOBS,-100,,,6,,varies
USC00429111,01-01-1901,PRCP,0,P,,6,,mm
USC00429111,01-01-1901,SNOW,0,,,6,,mm
USC00429365,01-01-1901,PRCP,0,P,,6,,mm
USC00429365,01-01-1901,SNOW,0,,,6,,mm
USC00429595,01-01-1901,TMAX,-178,,I,6,,tenths of °C
USC00429595,01-01-1901,TMIN,-311,,,6,,tenths of °C
USC00430563,01-01-1901,TMAX,17,,,6,,tenths of °C
USC00430563,01-01-1901,TMIN,-67,,,6,,tenths of °C
USC00430563,01-01-1901,TOBS,-67,,,6,,varies
USC00430563,01-01-1901,PRCP,0,P,,6,,mm
USC00430563,01-01-1901,SNOW,0,,,6,,mm
USC00431072,01-01-1901,PRCP,0,,,6,,mm
USC00431072,01-01-1901,SNOW,0,,,6,,mm
USC00431072,01-01-1901,SNWD,102,,,6,,varies
USC00431072,01-01-1901,TMIN,-106,,,6,,tenths of °C
USC00431360,01-01-1901,TMAX,0,,,6,,tenths of °C
USC00431360,01-01-1901,TMIN,-144,,,6,,tenths of °C
USC00431360,01-01-1901,TOBS,-144,,,6,,varies
USC00431360,01-01-1901,PRCP,38,,,6,,mm
USC00431360,01-01-1901,SNOW,51,,,6,,mm
USC00431580,01-01-1901,TMAX,17,,,6,,tenths of °C
USC00431580,01-01-1901,TMIN,-94,,,6,,tenths of °C
USC00431580,01-01-1901,TOBS,-94,,,6,,varies
USC00431580,01-01-1901,PRCP,0,P,,6,,mm
USC00431580,01-01-1901,SNOW,0,,,6,,mm
USC00431730,01-01-1901,TMAX,11,,,6,,tenths of °C
USC00431730,01-01-1901,TMIN,-178,,,6,,tenths of °C
USC00431730,01-01-1901,PRCP,0,P,,6,,mm
USC00432769,01-01-1901,TMIN,-217,,,6,700,tenths of °C
USC00432769,01-01-1901,PRCP,0,P,,6,700,mm
USC00433800,01-01-1901,TMAX,28,,,6,,tenths of °C
USC00433800,01-01-1901,TMIN,-156,,,6,,tenths of °C
USC00433800,01-01-1901,TOBS,-139,,,6,,varies
USC00433800,01-01-1901,PRCP,0,,,6,,mm
USC00433800,01-01-1901,SNWD,152,,,6,,varies
USC00425930,01-01-1901,TMAX,-39,,,6,,tenths of °C
USC00425930,01-01-1901,TMIN,-194,,,6,,tenths of °C
USC00425930,01-01-1901,TOBS,-122,,,6,,varies
USC00425930,01-01-1901,SNOW,0,,,6,,mm
USC00426400,01-01-1901,SNOW,0,,,6,,mm
USC00426648,01-01-1901,TMAX,-106,,,6,,tenths of °C
USC00426648,01-01-1901,TMIN,-206,,,6,,tenths of °C
USC00426648,01-01-1901,TOBS,-122,,,6,,varies
USC00426648,01-01-1901,PRCP,0,P,,6,,mm
USC00426648,01-01-1901,SNOW,0,,,6,,mm
USC00426686,01-01-1901,TMAX,-56,,,6,,tenths of °C
USC00426686,01-01-1901,TMIN,-217,,,6,,tenths of °C
USC00426686,01-01-1901,TOBS,-117,,,6,,varies
USC00426874,01-01-1901,TMAX,-56,,,6,,tenths of °C
USC00426874,01-01-1901,TMIN,-244,,,6,,tenths of °C
USC00426874,01-01-1901,TOBS,-67,,,6,,varies
USC00426874,01-01-1901,PRCP,0,P,,6,,mm
USC00426874,01-01-1901,SNOW,0,,,6,,mm
USC00426874,01-01-1901,SNWD,0,T,,6,,varies
USC00427260,01-01-1901,TMAX,-11,,,6,,tenths of °C
USC00427260,01-01-1901,TMIN,-178,,,6,,tenths of °C
USC00427260,01-01-1901,TOBS,-39,,,6,,varies
USC00427260,01-01-1901,PRCP,0,P,,6,,mm
USC00427260,01-01-1901,SNOW,0,,,6,,mm
USC00427516,01-01-1901,TMAX,44,,,6,,tenths of °C
USC00427516,01-01-1901,TMIN,-167,,,6,,tenths of °C
USC00427516,01-01-1901,TOBS,-122,,,6,,varies
USC00427516,01-01-1901,PRCP,0,P,,6,,mm
USC00427714,01-01-1901,TMAX,-39,,,6,,tenths of °C
USC00427714,01-01-1901,TMIN,-161,,,6,,tenths of °C
USC00427714,01-01-1901,TOBS,-94,,,6,,varies
USC00427714,01-01-1901,PRCP,0,P,,6,,mm
USC00427714,01-01-1901,SNOW,0,,,6,,mm
USC00427931,01-01-1901,TMAX,-78,,,6,,tenths of °C
USC00427931,01-01-1901,TMIN,-233,,,6,,tenths of °C
USC00427931,01-01-1901,TOBS,-100,,,6,,varies
USC00427931,01-01-1901,PRCP,0,P,,6,,mm
USC00423220,01-01-1901,TMAX,17,,,6,,tenths of °C
USC00423220,01-01-1901,TMIN,-244,,,6,,tenths of °C
USC00423220,01-01-1901,PRCP,0,P,,6,,mm
USC00423220,01-01-1901,SNOW,0,,,6,,mm
USC00423320,01-01-1901,TMAX,-72,,,6,,tenths of °C
USC00423320,01-01-1901,TMIN,-194,,,6,,tenths of °C
USC00423320,01-01-1901,PRCP,0,,,6,,mm
USC00423320,01-01-1901,SNOW,0,,,6,,mm
USC00423809,01-01-1901,TMAX,-67,,,6,,tenths of °C
USC00423809,01-01-1901,TMIN,-239,,,6,,tenths of °C
USC00423809,01-01-1901,TOBS,-94,,,6,,varies
USC00423842,01-01-1901,TMAX,-78,,,6,,tenths of °C
USC00423842,01-01-1901,TMIN,-322,,,6,,tenths of °C
USC00423842,01-01-1901,TOBS,-150,,,6,,varies
USC00423842,01-01-1901,PRCP,0,,,6,,mm
USC00423842,01-01-1901,SNOW,0,,,6,,mm
USC00423968,01-01-1901,TMAX,6,,,6,,tenths of °C
USC00423968,01-01-1901,TMIN,-106,,,6,,tenths of °C
USC00423968,01-01-1901,TOBS,-28,,,6,,varies
USC00424123,01-01-1901,PRCP,0,P,,6,,mm
USC00424123,01-01-1901,SNOW,0,,,6,,mm
USC00424123,01-01-1901,SNWD,25,,,6,,varies
USC00424575,01-01-1901,TMAX,-67,,,6,,tenths of °C
USC00424575,01-01-1901,TMIN,-211,,,6,,tenths of °C
USC00424575,01-01-1901,PRCP,0,P,,6,,mm
USC00424575,01-01-1901,SNOW,0,,,6,,mm
USC00424856,01-01-1901,TMAX,-78,,,6,,tenths of °C
USC00424856,01-01-1901,TMIN,-222,,,6,,tenths of °C
USC00424856,01-01-1901,TOBS,-133,,,6,,varies
USC00424856,01-01-1901,PRCP,0,P,,6,,mm
USC00424856,01-01-1901,SNOW,0,,,6,,mm
USC00425065,01-01-1901,TMAX,-67,,,6,,tenths of °C
USC00425065,01-01-1901,TMIN,-217,,,6,,tenths of °C
USC00425065,01-01-1901,TOBS,-94,,,6,,varies
USC00425065,01-01-1901,PRCP,0,,,6,,mm
USC00425065,01-01-1901,SNOW,0,,,6,,mm
USC00425148,01-01-1901,TMAX,-50,,,6,,tenths of °C
USC00425148,01-01-1901,TMIN,-283,,,6,,tenths of °C
USC00425148,01-01-1901,PRCP,0,P,,6,,mm
USC00425148,01-01-1901,SNOW,0,,,6,,mm
USC00425186,01-01-1901,TMAX,-72,,,6,,tenths of °C
USC00425186,01-01-1901,TMIN,-183,,,6,,tenths of °C
USC00425186,01-01-1901,PRCP,0,P,,6,,mm
USC00425247,01-01-1901,TMAX,0,,,6,,tenths of °C
USC00425247,01-01-1901,TMIN,-244,,,6,,tenths of °C
USC00425247,01-01-1901,TOBS,-111,,,6,,varies
USC00425247,01-01-1901,PRCP,0,P,,6,,mm
USC00425247,01-01-1901,SNOW,0,,,6,,mm
USC00425247,01-01-1901,SNWD,0,T,,6,,varies
USC00425402,01-01-1901,TMAX,-28,,,6,,tenths of °C
USC00425402,01-01-1901,TMIN,-217,,,6,,tenths of °C
USC00425402,01-01-1901,PRCP,0,P,,6,,mm
USC00425402,01-01-1901,SNOW,0,,,6,,mm
USC00425483,01-01-1901,PRCP,0,P,,6,,mm
USC00425705,01-01-1901,PRCP,0,P,,6,,mm
USC00425723,01-01-1901,TMAX,-50,,,6,,tenths of °C
USC00425723,01-01-1901,TOBS,-78,,,6,,varies
USC00425723,01-01-1901,SNOW,0,,,6,,mm
USC00425733,01-01-1901,TMAX,6,,,6,,tenths of °C
USC00425733,01-01-1901,TMIN,-167,,,6,,tenths of °C
USC00425733,01-01-1901,TOBS,-11,,,6,,varies
USC00425733,01-01-1901,PRCP,0,P,,6,,mm
USC00425733,01-01-1901,SNOW,0,,,6,,mm
USC00420777,01-01-1901,PRCP,0,P,,6,,mm
USC00420777,01-01-1901,SNOW,0,,,6,,mm
USC00421214,01-01-1901,TMIN,-200,,,6,,tenths of °C
USC00421214,01-01-1901,PRCP,0,P,,6,,mm
USC00421214,01-01-1901,SNOW,0,,,6,,mm
USC00421731,01-01-1901,TMAX,-22,,,6,,tenths of °C
USC00421731,01-01-1901,TMIN,-167,,,6,,tenths of °C
USC00421731,01-01-1901,TOBS,-56,,,6,,varies
USC00421731,01-01-1901,PRCP,0,P,,6,,mm
USC00421731,01-01-1901,SNOW,0,,,6,,mm
USC00422101,01-01-1901,TMAX,22,,,6,,tenths of °C
USC00422101,01-01-1901,TMIN,-133,,,6,,tenths of °C
USC00422101,01-01-1901,TOBS,-22,,,6,,varies
USC00422101,01-01-1901,PRCP,0,P,,6,,mm
USC00422101,01-01-1901,SNOW,0,,,6,,mm
USC00422484,01-01-1901,TMAX,-67,,,6,,tenths of °C
USC00422484,01-01-1901,TOBS,-133,,,6,,varies
USC00422484,01-01-1901,PRCP,0,,,6,,mm
USC00422484,01-01-1901,SNOW,0,,,6,,mm
USC00422484,01-01-1901,SNWD,0,,,6,,varies
USC00422721,01-01-1901,TMAX,-67,,,6,,tenths of °C
USC00422721,01-01-1901,TMIN,-139,,,6,,tenths of °C
USC00422721,01-01-1901,PRCP,0,P,,6,,mm
USC00422721,01-01-1901,SNOW,0,,,6,,mm
USC00422828,01-01-1901,TMAX,22,,,6,,tenths of °C
USC00422828,01-01-1901,TMIN,-189,,,6,,tenths of °C
USC00422828,01-01-1901,TOBS,-89,,,6,,varies
USC00422828,01-01-1901,PRCP,0,P,,6,,mm
USC00422851,01-01-1901,TMAX,-11,,,6,,tenths of °C
USC00422851,01-01-1901,TMIN,-39,,,6,,tenths of °C
USC00422851,01-01-1901,PRCP,0,P,,6,,mm
USC00422851,01-01-1901,SNOW,0,,,6,,mm
USC00423032,01-01-1901,TMAX,-33,,,6,,tenths of °C
USC00423032,01-01-1901,TMIN,-178,,,6,,tenths of °C
USC00423032,01-01-1901,PRCP,0,P,,6,,mm
USC00423032,01-01-1901,SNOW,0,,,6,,mm
USC00419365,01-01-1901,PRCP,0,P,,6,,mm
USC00419421,01-01-1901,PRCP,0,P,,6,,mm
USC00419522,01-01-1901,TMAX,22,,,0,700,tenths of °C
USC00419522,01-01-1901,TMIN,-67,,,0,700,tenths of °C
USC00419522,01-01-1901,PRCP,0,,,0,700,mm
USC00419522,01-01-1901,SNOW,0,,,0,,mm
USC00419522,01-01-1901,SNWD,0,,,0,,varies
USC00420061,01-01-1901,PRCP,0,P,,6,1830,mm
USC00420157,01-01-1901,TMAX,6,,,6,,tenths of °C
USC00420157,01-01-1901,TMIN,-144,,,6,,tenths of °C
USC00420730,01-01-1901,TMAX,-50,,,6,,tenths of °C
USC00420730,01-01-1901,TMIN,-222,,,6,,tenths of °C
USC00420730,01-01-1901,TOBS,-61,,,6,,varies
USC00420730,01-01-1901,PRCP,0,,,6,,mm
USC00420730,01-01-1901,SNOW,0,,,6,,mm
USC00420730,01-01-1901,SNWD,0,,,6,,varies
USC00418728,01-01-1901,TMAX,78,,,6,800,tenths of °C
USC00418728,01-01-1901,TMIN,28,,,6,800,tenths of °C
USC00418728,01-01-1901,TOBS,28,,,6,800,varies
USC00418728,01-01-1901,PRCP,0,P,,6,800,mm
USC00418910,01-01-1901,TMAX,6,,,0,,tenths of °C
USC00418910,01-01-1901,TMIN,-50,,,0,,tenths of °C
USC00418910,01-01-1901,PRCP,0,,,0,,mm
USC00418910,01-01-1901,SNOW,0,,,0,,mm
USC00418910,01-01-1901,SNWD,0,,,0,,varies
USC00417572,01-01-1901,TMAX,-17,,,0,,tenths of °C
USC00417572,01-01-1901,TMIN,-111,,,0,,tenths of °C
USC00417572,01-01-1901,PRCP,0,,,0,,mm
USC00417572,01-01-1901,SNOW,0,,,0,,mm
USC00417572,01-01-1901,SNWD,0,,,0,,varies
USC00417622,01-01-1901,PRCP,0,,,0,,mm
USC00417622,01-01-1901,SNOW,0,,,0,,mm
USC00417622,01-01-1901,SNWD,0,,,0,,varies
USC00416176,01-01-1901,PRCP,0,,,0,,mm
USC00416176,01-01-1901,SNOW,0,,,0,,mm
USC00416176,01-01-1901,SNWD,0,,,0,,varies
USC00416176,01-01-1901,TMAX,89,,,0,,tenths of °C
USC00416176,01-01-1901,TMIN,6,,,0,,tenths of °C
USC00416176,01-01-1901,TOBS,17,,,0,,varies
USC00416276,01-01-1901,TMAX,39,,,0,,tenths of °C
USC00416276,01-01-1901,TMIN,-28,,,0,,tenths of °C
USC00416276,01-01-1901,TOBS,-6,,,0,,varies
USC00416276,01-01-1901,PRCP,0,,,0,,mm
USC00416276,01-01-1901,SNOW,0,,,0,,mm
USC00416276,01-01-1901,SNWD,0,,,0,,varies
USC00415272,01-01-1901,PRCP,0,,,0,,mm
USC00415272,01-01-1901,SNOW,0,,,0,,mm
USC00415272,01-01-1901,SNWD,0,,,0,,varies
USC00415550,01-01-1901,TMAX,17,,,6,,tenths of °C
USC00415550,01-01-1901,TMIN,-44,,,6,,tenths of °C
USC00415550,01-01-1901,TOBS,0,,,6,,varies
USC00415550,01-01-1901,PRCP,0,P,,6,,mm
USC00415822,01-01-1901,TMAX,11,,,0,,tenths of °C
USC00415822,01-01-1901,TMIN,-72,,,0,,tenths of °C
USC00415822,01-01-1901,PRCP,0,,,0,,mm
USC00415822,01-01-1901,SNOW,0,,,0,,mm
USC00415822,01-01-1901,SNWD,0,,,0,,varies
USC00414474,01-01-1901,TMAX,-28,,,6,,tenths of °C
USC00414474,01-01-1901,TMIN,-106,,,6,,tenths of °C
USC00414474,01-01-1901,PRCP,0,,,6,,mm
USC00414474,01-01-1901,SNOW,0,,,6,,mm
USC00414563,01-01-1901,TMAX,128,,,0,,tenths of °C
USC00414563,01-01-1901,TMIN,44,,,0,,tenths of °C
USC00414563,01-01-1901,TOBS,72,,,0,,varies
USC00414563,01-01-1901,PRCP,0,,,0,,mm
USC00414563,01-01-1901,SNOW,0,,,0,,mm
USC00414563,01-01-1901,SNWD,0,,,0,,varies
USC00414705,01-01-1901,TMAX,11,,,0,700,tenths of °C
USC00414705,01-01-1901,TMIN,-61,,,0,700,tenths of °C
USC00414705,01-01-1901,TOBS,-44,,I,0,700,varies
USC00414705,01-01-1901,SNOW,0,T,,0,,mm
USC00414705,01-01-1901,SNWD,0,,,0,,varies
USC00414705,01-01-1901,WT04,1,,,0,,varies
USC00414767,01-01-1901,PRCP,0,,,0,,mm
USC00414767,01-01-1901,SNOW,0,,,0,,mm
USC00414767,01-01-1901,SNWD,0,,,0,,varies
USC00415018,01-01-1901,TMAX,56,,,0,,tenths of °C
USC00415018,01-01-1901,TMIN,-56,,,0,,tenths of °C
USC00415018,01-01-1901,TOBS,-56,,I,0,,varies
USC00415018,01-01-1901,PRCP,0,,,0,,mm
USC00415018,01-01-1901,SNOW,0,,,0,,mm
USC00415018,01-01-1901,SNWD,0,,,0,,varies
USC00415089,01-01-1901,PRCP,81,,,6,,mm
USC00413691,01-01-1901,TMAX,11,,,0,,tenths of °C
USC00413691,01-01-1901,TMIN,-83,,,0,,tenths of °C
USC00413691,01-01-1901,PRCP,3,,,0,,mm
USC00413691,01-01-1901,SNOW,3,,,0,,mm
USC00413691,01-01-1901,SNWD,0,,,0,,varies
USC00413734,01-01-1901,TMAX,11,,,0,,tenths of °C
USC00413734,01-01-1901,TMIN,-72,,,0,,tenths of °C
USC00413734,01-01-1901,PRCP,0,T,,0,,mm
USC00413734,01-01-1901,SNOW,0,T,,0,,mm
USC00413734,01-01-1901,SNWD,0,,,0,,varies
USC00413862,01-01-1901,PRCP,0,,,0,,mm
USC00413862,01-01-1901,SNOW,0,,,0,,mm
USC00413862,01-01-1901,SNWD,0,,,0,,varies
USC00413873,01-01-1901,TMAX,44,,,0,1830,tenths of °C
USC00413873,01-01-1901,TMIN,-11,,,0,1830,tenths of °C
USC00413873,01-01-1901,PRCP,0,,,0,1830,mm
USC00413873,01-01-1901,SNOW,0,,,0,,mm
USC00413873,01-01-1901,SNWD,0,,,0,,varies
USC00413992,01-01-1901,TMAX,-22,,,0,,tenths of °C
USC00413992,01-01-1901,TMIN,-100,,,0,,tenths of °C
USC00413992,01-01-1901,PRCP,0,,,0,,mm
USC00413992,01-01-1901,SNOW,0,,,0,,mm
USC00413992,01-01-1901,SNWD,0,,,0,,varies
USC00414122,01-01-1901,PRCP,0,,,0,,mm
USC00414122,01-01-1901,SNOW,0,,,0,,mm
USC00414122,01-01-1901,SNWD,0,,,0,,varies
USC00414254,01-01-1901,PRCP,0,T,,0,,mm
USC00414254,01-01-1901,SNOW,0,T,,0,,mm
USC00414254,01-01-1901,SNWD,0,,,0,,varies
USC00414254,01-01-1901,WT04,1,,,0,,varies
USC00412655,01-01-1901,TMAX,39,,,6,,tenths of °C
USC00412655,01-01-1901,TMIN,-33,,,6,,tenths of °C
USC00412655,01-01-1901,PRCP,0,T,,6,,mm
USC00412655,01-01-1901,SNOW,0,,,6,,mm
USC00412965,01-01-1901,TMAX,-6,,I,0,,tenths of °C
USC00412965,01-01-1901,TMIN,-72,,,0,,tenths of °C
USC00412965,01-01-1901,TOBS,11,,I,0,,varies
USC00412965,01-01-1901,PRCP,0,T,,0,,mm
USC00412965,01-01-1901,SNOW,0,,,0,,mm
USC00412965,01-01-1901,SNWD,0,,,0,,varies
USC00413267,01-01-1901,TMAX,83,,,0,,tenths of °C
USC00413267,01-01-1901,PRCP,0,,,0,,mm
USC00413267,01-01-1901,SNOW,0,,,0,,mm
USC00413267,01-01-1901,SNWD,0,,,0,,varies
USC00413277,01-01-1901,PRCP,0,,,0,,mm
USC00413277,01-01-1901,SNOW,0,,,0,,mm
USC00413277,01-01-1901,SNWD,0,,,0,,varies
USC00413329,01-01-1901,TMAX,0,,I,0,,tenths of °C
USC00413329,01-01-1901,TMIN,-6,,,0,,tenths of °C
USC00413329,01-01-1901,PRCP,0,,,0,,mm
USC00413329,01-01-1901,SNOW,0,,,0,,mm
USC00413329,01-01-1901,SNWD,0,,,0,,varies
USC00413415,01-01-1901,TMIN,-72,,,0,,tenths of °C
USC00413415,01-01-1901,PRCP,0,,,0,,mm
USC00413415,01-01-1901,SNOW,0,,,0,,mm
USC00413415,01-01-1901,SNWD,0,,,0,,varies
USC00411875,01-01-1901,TMAX,-11,,,0,,tenths of °C
USC00411875,01-01-1901,TMIN,-72,,,0,,tenths of °C
USC00411875,01-01-1901,TOBS,-61,,,0,,varies
USC00411875,01-01-1901,PRCP,0,,,0,,mm
USC00411875,01-01-1901,SNOW,0,,,0,,mm
USC00411875,01-01-1901,SNWD,0,,,0,,varies
USC00411903,01-01-1901,TMAX,-6,,,0,,tenths of °C
USC00411903,01-01-1901,TMIN,-106,,,0,,tenths of °C
USC00411903,01-01-1901,PRCP,0,,,0,,mm
USC00411903,01-01-1901,SNOW,0,,,0,,mm
USC00411903,01-01-1901,SNWD,0,,,0,,varies
USC00412019,01-01-1901,TMAX,89,,,0,,tenths of °C
USC00412019,01-01-1901,TMIN,-44,,,0,,tenths of °C
USC00412019,01-01-1901,TOBS,56,,,0,,varies
USC00412019,01-01-1901,PRCP,0,,,0,,mm
USC00412019,01-01-1901,SNOW,0,,,0,,mm
USC00412019,01-01-1901,SNWD,0,,,0,,varies
USC00412121,01-01-1901,TMAX,-78,,,0,,tenths of °C
USC00412121,01-01-1901,TMIN,-122,,,0,,tenths of °C
USC00412121,01-01-1901,PRCP,0,,,0,,mm
USC00412121,01-01-1901,SNOW,0,,,0,,mm
USC00412121,01-01-1901,SNWD,0,,,0,,varies
USC00412243,01-01-1901,TMAX,33,,,0,,tenths of °C
USC00412243,01-01-1901,TMIN,-67,,,0,,tenths of °C
USC00412243,01-01-1901,PRCP,0,T,,0,,mm
USC00412243,01-01-1901,SNOW,0,,,0,,mm
USC00412243,01-01-1901,SNWD,0,,,0,,varies
USC00412266,01-01-1901,TMAX,50,,,0,,tenths of °C
USC00412266,01-01-1901,TMIN,6,,,0,,tenths of °C
USC00412266,01-01-1901,TOBS,17,,I,0,,varies
USC00412266,01-01-1901,PRCP,0,,,0,,mm
USC00412266,01-01-1901,SNOW,0,,,0,,mm
